License,DBAName,Address,City,State,Zip,Latitude,Longitude
1980735.0,"L & J FOOD & LIQUOR, INC",260 N PULASKI RD ,CHICAGO,IL,60624.0,41.88526722436946,-87.72594757950148
1980736.0,"L & J FOOD & LIQUOR, INC",260 N PULASKI RD ,CHICAGO,IL,60624.0,41.88526722436946,-87.72594757950148
1980746.0,BIG CATS CAFE,2200 N CANNON DR ,CHICAGO,IL,60614.0,41.92206380002785,-87.63223305992274
1980747.0,LEVY RESTAURANTS @ LINCOLN PARK ZOO,2200 N CANNON DR ,CHICAGO,IL,60614.0,41.92206380002785,-87.63223305992274
1980748.0,Levy Restaurants @Lincoln Park Zoo Park Place Cafe,2200 N Cannon DR ,CHICAGO,IL,60614.0,41.92206380002785,-87.63223305992274
1980765.0,BIRRIA ESTILO OCOTLAN,1632 W 47TH ST ,CHICAGO,IL,60609.0,41.808698515449116,-87.66623390348921
1980781.0,Ichiban Sushi Cafe,1422 W Taylor ST ,CHICAGO,IL,60607.0,41.86943380987853,-87.66264704407905
1980784.0,BROTHER RICE HIGH SCHOOL,10001 S Pulaski RD ,CHICAGO,IL,60655.0,41.71125823220511,-87.72093947340284
1980803.0,"THREE ROOSTERS, INC",12247 S HALSTED ST ,CHICAGO,IL,60628.0,41.67097176542204,-87.64153304963426
1980806.0,KNIFE & TINE,1417 W Fullerton AVE ,CHICAGO,IL,60614.0,41.92509719836959,-87.66407755689009
1980844.0,PAPRIKA INDIAN RESTAURANT,2547 W Lawrence AVE ,CHICAGO,IL,60625.0,41.96846702189828,-87.69322013455337
1980861.0,Kwame Nkrumah Academy,901 E 95 ST ,CHICAGO,IL,60619.0,41.72197386591992,-87.60190588955366
1980884.0,CICS WEST BELDEN CAMPUS,2245 N MCVICKER AVE ,CHICAGO,IL,60639.0,41.921675488910864,-87.7767113569357
1980885.0,Mobil Gas Station,251 W 63rd ST FL 1st,CHICAGO,IL,60621.0,41.779849170802734,-87.63213748767912
1980893.0,Chicago International Charter School,3820 N SPAULDING AVE ,CHICAGO,IL,60618.0,41.95090200753495,-87.71052949972038
1980914.0,PARKSIDE CAFE,308 W 33RD ST ,CHICAGO,IL,60616.0,41.83466629416884,-87.63441435073965
1980930.0,Messiah Development Center,8255 S Dante ST LOWR ,CHICAGO,IL,60619.0,41.74436076537979,-87.58916929614077
1980934.0,PETE'S GRILL,7557 N PAULINA ST ,CHICAGO,IL,60626.0,42.019203308313436,-87.67357923644741
1980935.0,RAHMAT GROCERY & ZABIHA HALAL MEAT,2158 W DEVON AVE ,CHICAGO,IL,60659.0,41.99792361192017,-87.68495310638565
1980936.0,CICS PRAIRIE,11530 S Prairie AVE ,CHICAGO,IL,60628.0,41.68444316245153,-87.61692508492163
1980943.0,TANOSHII,5547 N CLARK ST ,CHICAGO,IL,60640.0,41.98309881120602,-87.66852394399494
1980947.0,TOTS LAND,7460 W Addison ST ,CHICAGO,IL,60634.0,41.94523205137914,-87.81420342972841
1980956.0,Pita Chi,925 W RANDOLPH ST ,CHICAGO,IL,60607.0,41.88423849653096,-87.65087790912479
1981028.0,CHI CHA'S,2925 W IRVING PARK RD BLDG ,CHICAGO,IL,60618.0,41.95384693184404,-87.7018423329574
1981033.0,DOLLAR TREE # 4204,11618 S MARSHFIELD AVE ,CHICAGO,IL,60643.0,41.682414946489786,-87.66275655454946
1981042.0,ASEL FOOD,5701 S SANGAMON ST ,CHICAGO,IL,60621.0,41.79052423129228,-87.64855991803795
1981046.0,ST. BENEDICT ELEMENTARY SCHOOL,3920 N LEAVITT ST ,CHICAGO,IL,60618.0,41.95292025703913,-87.68372369590011
1981050.0,EXTREME CREAM ICE CREAM,3808 W 26TH ST ,CHICAGO,IL,60623.0,41.8444215623303,-87.72010367491829
1981058.0,Dollar Tree #4215,2593 N Elston AVE BLDG ,CHICAGO,IL,60647.0,41.92877695015281,-87.68265147595238
1981060.0,Dollar Tree # 644,5616 W Belmont AVE BLDG ,CHICAGO,IL,60634.0,41.9386767106555,-87.7671862996302
1981066.0,OUR LADY OF VICTORY SCHOOL,4434 N LARAMIE ,CHICAGO,IL,60630.0,41.9616241180499,-87.75756587044366
1981069.0,SUPER GRILL AND SUB INC.,2247 E 71ST ST ,CHICAGO,IL,60649.0,41.766031693741105,-87.56954995915552
1981070.0,ST JULIANA CATHOLIC SCHOOL,7400 W TOUHY AVE ,CHICAGO,IL,60631.0,42.01169333509089,-87.81157167356899
1981089.0,CABALO INC.,2700 W CHICAGO AVE ,CHICAGO,IL,60622.0,41.895777620535476,-87.69430043757517
1981094.0,CHILAM BALAM,3023 N BROADWAY ST ,CHICAGO,IL,60657.0,41.93720097159082,-87.64415792660644
1981131.0,Westside Youth Tech ENTREPRENEUR,4213 W MADISON ST ,CHICAGO,IL,60624.0,41.88055025693447,-87.73114968015345
1981133.0,Brandon's Food Mart,8261 S Brandon AVE FL ,CHICAGO,IL,60617.0,41.744811111119276,-87.54654088109194
1981178.0,KING B.B.Q,6129 S Ashland AVE ,CHICAGO,IL,60636.0,41.78223235902597,-87.66413997857381
1981185.0,"234 S. WABASH, INC.",234 S WABASH AVE ,CHICAGO,IL,60604.0,41.87867434818134,-87.62624229534441
1981196.0,Nori Chicago,954 W DIVERSEY PKWY ,CHICAGO,IL,60614.0,41.932752035812285,-87.65364479484688
1981200.0,LA COCINA RESTAURANT & BAR,406 S CLARK ST ,CHICAGO,IL,60605.0,41.87670359004156,-87.63089139728955
1981202.0,LA COCINA RESTAURANT & BAR,406 S CLARK ST ,CHICAGO,IL,60605.0,41.87670359004156,-87.63089139728955
1981211.0,Luxury Cafe,5259 W Montrose AVE ,CHICAGO,IL,60641.0,41.96046242353461,-87.75972597830358
1981216.0,El  Taconzazo,5145 S Pulaski RD ,CHICAGO,IL,60632.0,41.79916645659974,-87.72318612659477
1981228.0,Brown Chicken,6659 S Wentworth AVE BLDG ,CHICAGO,IL,60621.0,41.772809318114184,-87.62981978726347
1981243.0,EVANGELICAL CHRISTIAN SCHOOL,9130 S VINCENNES ,CHICAGO,IL,60620.0,41.727813009827365,-87.64843103396971
1981252.0,ST FRANCIS BORGIA,3535 N PANAMA AVE ,CHICAGO,IL,60634.0,41.94408767305611,-87.82888429771069
1981253.0,DD'S  SNACK  SHOP,1865 E 71st ST ,CHICAGO,IL,60649.0,41.765940086422574,-87.578797096197
1981254.0,ST. ANDREW SCHOOL,1710 W ADDISON ST ,CHICAGO,IL,60613.0,41.94706052103321,-87.67180179690027
1981256.0,ST. MARY OF THE LAKE,1026 W BUENA AVE ,CHICAGO,IL,60613.0,41.958525174634296,-87.65576164952209
1981281.0,Larrabee Apartments,1845 N LARRABEE ST ,CHICAGO,IL,60614.0,41.9159739511166,-87.64344616729355
1981283.0,Norwood Park SSC Food Service,5801 N Natoma AVE ,CHICAGO,IL,60631.0,41.9866294022939,-87.79402077531117
1981286.0,Bridge Junior High School,7001 W Addison ST ,CHICAGO,IL,60634.0,41.945274592933224,-87.8008991464279
1981454.0,EMMANUEL CHRISTIAN SCHOOL,8301 S DAMEN ST BLDG ,CHICAGO,IL,60620.0,41.74285500219764,-87.67281430754038
1981470.0,ALTGELD DINER,951 E 132 ST ,CHICAGO,IL,60827.0,41.65581734799091,-87.59881135996538
1981471.0,YALE APARTMENT,6401 S YALE ,CHICAGO,IL,60621.0,41.77806052381353,-87.63164178930202
1981482.0,NIXON ELEMENTARY ANNEX,4150 W DICKENS AVE ,CHICAGO,IL,60639.0,41.91904518918285,-87.73113439812856
1981489.0,MONTCLARE SENIOR RESIDENCES,6650 W BELDEN AVE ,CHICAGO,IL,60707.0,41.921308222754185,-87.79209095804886
1981517.0,ST GENEVIEVE SCHOOL,4854 W Montana ST ,CHICAGO,IL,60639.0,41.92527176739356,-87.74853621080177
1981525.0,REACH CHRISTIAN ACADEMY,7400 S MICHIGAN AVE ,CHICAGO,IL,60619.0,41.7600212865269,-87.62171827488899
1981546.0,ST.NICHOLAS OF TOLENTINE,3741 W 62ND ST ,CHICAGO,IL,60629.0,41.780460183026975,-87.71709364131185
1981548.0,SAINT BENEDICT ACADEMY,6547 S STEWART ,CHICAGO,IL,60621.0,41.77509072035478,-87.63477518982906
1981554.0,MARIA HIGH SCHOOL,6727 S CALIFORNIA AVE ,CHICAGO,IL,60629.0,41.770988165331374,-87.6930386110427
1981570.0,St. MARY STAR OF THE SEA SCHOOL,6424 S KENNETH AVE ,CHICAGO,IL,60629.0,41.77593693564714,-87.73381774279692
1981572.0,QUEEN OF THE UNIVERSE SCHOOL,7130 S HAMLIN ,CHICAGO,IL,60629.0,41.763223888293226,-87.71761138933299
1981579.0,ST. TURIBIUS SCHOOL,4120 W 57 ST ,CHICAGO,IL,60629.0,41.789651746020546,-87.7263959889577
1981588.0,SAINT GALL SCHOOL,5515 S SAWYER AVE ,CHICAGO,IL,60629.0,41.79301259248973,-87.70461898209555
1981613.0,ST. FLORIAN SCHOOL,13110 S BALTIMORE AVE ,CHICAGO,IL,60633.0,41.65695932144372,-87.54728348555223
1981654.0,DIVISION/LASALLE APARTMENTS,116 W ELM ST ,CHICAGO,IL,60610.0,41.903236175087564,-87.6322058239501
1981657.0,IMMACULATE CONCEPTION SCHOOL,1431 N NORTH PARK AVE ,CHICAGO,IL,60610.0,41.908502037605146,-87.63643566424514
1981701.0,ELI WHITNEY ELEMENTARY SCHOOL/ANNEX,2845 S KOMENSKY AVE ,CHICAGO,IL,60623.0,41.839204505981506,-87.72548327717381
1981721.0,ST JOHN DE LASALLE,10212 S VERNON AVE ,CHICAGO,IL,60628.0,41.70872372859178,-87.61273269314799
1981759.0,ROSELAND CHRISTIAN SCHOOL,314 W 108 ST ,CHICAGO,IL,60628.0,41.69806766893845,-87.63107851532519
1981768.0,ST HELENA OF THE CROSS,10115 S PARNELL ST ,CHICAGO,IL,60628.0,41.710163200641475,-87.63670270383139
1981771.0,ST MARGARET ELEMENTARY,9833 S THROOP ,CHICAGO,IL,60643.0,41.71488518092968,-87.65505957489803
1981774.0,HORATO MAY ANNEX,512 S LAVERGNE ST ,CHICAGO,IL,60644.0,41.87358320511356,-87.74931215931075
1981776.0,CICS LOOMIS,9535 S LOOMIS ,CHICAGO,IL,60643.0,41.72025066493471,-87.65752453407545
1981778.0,CICS LONGWOOD,1309 W 95TH ST ,CHICAGO,IL,60643.0,41.72119387586951,-87.65577682324724
1981781.0,Britton Budd Apartments,501 W SURF ST ,CHICAGO,IL,60657.0,41.934195165791614,-87.64140393808745
1981795.0,SPENCER ACADEMY ANNEX,5028 W MAYPOLE ST ,CHICAGO,IL,60644.0,41.884480424553274,-87.75150520284934
1981800.0,ST  SYLVESTER SCHOOL,3027 W PALMER AVE ,CHICAGO,IL,60647.0,41.92058445240243,-87.70331314939408
1981805.0,NATIVITY B.V.M. ELEM.SCHOOL,6820 S WASHTENAW AVE ,CHICAGO,IL,60629.0,41.76940037854634,-87.69085259428495
1981815.0,ST JOHN BERCHMANS,2511 W LOGAN BLVD ,CHICAGO,IL,60647.0,41.92841719214103,-87.69071740179588
1981819.0,CHICAGO CHRISTIAN ACADEMY,5100 W DIVERSEY AVE ,CHICAGO,IL,60639.0,41.93154176826547,-87.754086223274
1981831.0,CICS WRIGHTWOOD CAMPUS,8130 S CALIFORNIA AVE ,CHICAGO,IL,60652.0,41.745366173178546,-87.6926510664442
1981837.0,TILL,6543 S Champlain (635E) ,CHICAGO,IL,60637.0,41.77544062472892,-87.60932094741847
1981868.0,ARTHUR  A. LIBBY ELEMENTARY SCHOOL,5330 S LOOMIS ,CHICAGO,IL,60609.0,41.7967985359164,-87.65994624487057
1981874.0,Nancy B. Jefferson Alternative School,1100 S Hamilton ST ,CHICAGO,IL,60612.0,41.86780796396474,-87.68045331905638
1981876.0,POPE FRANCIS GLOBAL ACADEMY,6040 W Ardmore ST ,CHICAGO,IL,60646.0,41.98666091326279,-87.77959985757978
1981877.0,POPE FRANCIS GLOBAL ACADEMY,6040 W Ardmore ST ,CHICAGO,IL,60646.0,41.98666091326279,-87.77959985757978
1981878.0,POPE FRANCIS GLOBAL ACADEMY,6040 W Ardmore ST ,CHICAGO,IL,60646.0,41.98666091326279,-87.77959985757978
1981887.0,Lutheran Church Missouri Synod,4939 W Montrose AVE ,CHICAGO,IL,60641.0,41.960565474929844,-87.75151742057426
1981894.0,ST. PAUL LUTHERAN SCHOOL,846 N MENARD AVE ,CHICAGO,IL,60651.0,41.896180142630186,-87.77045490750795
1981896.0,OUR LADY OF THE SNOWS,4810 S LEAMINGTON AVE ,CHICAGO,IL,60638.0,41.80530932943511,-87.75180113361947
1981897.0,NO/WEST INST. FOR CONTEMPORARY LEARNING,5108 W DIVISION ST ,CHICAGO,IL,60651.0,41.902380278415706,-87.75368234396646
1981906.0,NEW HORIZON CENTER FOR DEVELOPMENT DISABLED CHILDR,6737 W FOREST PRESERVE DR ,CHICAGO,IL,60634.0,41.9594147126515,-87.7953974967148
1981908.0,Queen of All Saints,6230 N LEMONT ST ,CHICAGO,IL,60646.0,41.99458700856268,-87.74456342336399
1981925.0,BELMONT CRAGIN EARLY CHILDHOOD CENTER,6041 W DIVERSEY AVE ,CHICAGO,IL,60639.0,41.93100606311063,-87.77762853518148
1981927.0,Mt Carmel High School,1459 E 64TH ST ,CHICAGO,IL,60637.0,41.778660400587114,-87.58905450618093
1981929.0,VIVIAN SUMMER,30 E 112TH PL ,CHICAGO,IL,60628.0,41.68998865192264,-87.62187200191967
1981949.0,ST. SYMPHOROSA,6125 S AUSTIN AVE ,CHICAGO,IL,60638.0,41.780761166835525,-87.77145850210383
1981963.0,ST. JANE DE CHANTAL SCHOOL,5201 S MC VICKER AVE ,CHICAGO,IL,60638.0,41.79793624974907,-87.77329466772306
1981967.0,UNITED IN FAITH CHURCH,6525 W IRVING PARK RD ,CHICAGO,IL,60634.0,41.95274853602727,-87.79001330009699
1981981.0,South Central Community Services,7550 S Phillips ,CHICAGO,IL,60649.0,41.75750217904819,-87.56527954478207
1982024.0,LABOR OF LOVE,1547 W 95TH ST ,CHICAGO,IL,60643.0,41.721110696477936,-87.6622906313595
1982027.0,PEACE & ED COALITION  (BIG PICTURE),4946 S PAULINA ST ,CHICAGO,IL,60609.0,41.80353157201608,-87.66741489595086
1982031.0,CHICAGO INTERNATIONAL CHARTER SCHOOL,1816 W GARFIELD BLVD ,CHICAGO,IL,60609.0,41.79407037097534,-87.67023496228866
1982055.0,BETTY SHABAZZ INTERNATIONAL CHARTER SCHOOL,7823 S ELLIS AVE ,CHICAGO,IL,60619.0,41.75245012387641,-87.60021771650342
1982068.0,MARIANO AZUELA ELEMENTARY,4707 W MARQUETTE RD ,CHICAGO,IL,60629.0,41.77105157748324,-87.73992325012671
1982133.0,CLARK/IRVING  APARTMENTS,3920 N CLARK ST ,CHICAGO,IL,60613.0,41.953104336861635,-87.66141391320791
1982146.0,Portage Park Senior Satellite Center,4100 N Long ST ,CHICAGO,IL,60641.0,41.9551078676731,-87.76228458139845
1984904.0,MAMA LOU'S COMFORT KITCHEN,124 E 35TH ST. ,CHICAGO,IL,60616.0,41.83116513402594,-87.62210904738643
1984910.0,COSINA GRILL INC,1706-1708 W FOSTER AVE ,CHICAGO,IL,60640.0,41.976242134828354,-87.6724268472438
1984911.0,McDonalds,4320 N Cicero AVE ,CHICAGO,IL,60641.0,41.95957509944307,-87.74764568707927
1984918.0,CARNICERIA AGUASCALIENTES,3132 W 26TH ST ,CHICAGO,IL,60623.0,41.84464000358168,-87.70387454997126
1984919.0,MR. FISH CHICKEN AND GROCERY INC.,400 E 61ST ST ,CHICAGO,IL,60637.0,41.78399506952186,-87.61565416279082
1984943.0,MARATHON,4444 W FULLERTON AVE ,CHICAGO,IL,60639.0,41.92445620908509,-87.73839567880194
1984952.0,Millie's,1817 W Wellington AVE ,CHICAGO,IL,60657.0,41.935865854231174,-87.67433853837197
1984953.0,Nick's Pit Stop #2,3652 W Lawrence AVE BLDG ,CHICAGO,IL,60625.0,41.96843555470264,-87.72040253869211
1984957.0,AU BON PAIN,1 W RANDOLPH ST STE 1,CHICAGO,IL,60601.0,41.88438065063339,-87.62798704568728
1984961.0,DOLLAR TREE STORES INC #733,4072 N MILWAUKEE AVE ,CHICAGO,IL,60641.0,41.954811792961046,-87.74961236710138
1984963.0,CAFE AVANTI,3714 N SOUTHPORT AVE BLDG ,CHICAGO,IL,60613.0,41.949373985863005,-87.6642274785416
1984969.0,SUNDA,110 W ILLINOIS ST ,CHICAGO,IL,60654.0,41.890924221316645,-87.6316177901787
1985041.0,ROTI MEDITERRANEAN GRILL,310 W ADAMS ST ,CHICAGO,IL,60606.0,41.87947562301873,-87.63558745893823
1985080.0,JASMINE RICE,3103 N Narragansett AVE ,CHICAGO,IL,60634.0,41.936598810870215,-87.78572818151937
1985089.0,Sparta Coffee Shop,2605 W Lawrence AVE ,CHICAGO,IL,60625.0,41.968459529150046,-87.69402658454581
1985090.0,SLB HOT FOOD SERVICE,2753 W 63RD ST ,CHICAGO,IL,60629.0,41.77901134263024,-87.69307534984573
1985118.0,MAMA KEMET'S GROCERY,5261 W NORTH AVE BLDG ,CHICAGO,IL,60639.0,41.909364328092536,-87.7579181823473
1985131.0,SONNY'S PIZZA & RESTAURANT,2431 N WESTERN AVE ,CHICAGO,IL,60647.0,41.92591653625677,-87.68753279860687
1985148.0,Twenty-Four Seven Roast,2926 E 79th ST BLDG ,CHICAGO,IL,60649.0,41.752019118745615,-87.55296063496273
1985190.0,MEZZA,181 W Madison ST BLDG ,CHICAGO,IL,60602.0,41.88184063003713,-87.63325508941321
1985194.0,LITTLE LEADERS OF TOMORROW DAY CARE CENTER,5613 W CORCORAN PL ,CHICAGO,IL,60644.0,41.887102953919225,-87.7656836036448
1985216.0,"PANADERIA GUATEMALTECA, INC.",4363 N MILWAUKEE AVE ,CHICAGO,IL,60641.0,41.960455771056154,-87.75414848044048
1985220.0,RHYME OR REASON,1938-1940 W DIVISION ST ,CHICAGO,IL,60622.0,41.90331444109649,-87.6764167191003
1985222.0,JERRY'S SANDWICHES,1938-1940 W DIVISION ST ,CHICAGO,IL,60622.0,41.90331444109649,-87.6764167191003
1985223.0,KINGS  GYROS #2,5233 N MILWAUKEE AVE ,CHICAGO,IL,60630.0,41.97547236947101,-87.76738848299047
1985224.0,SOUP N PIZZA FACTORY,4036 N NARRAGANSETT ,CHICAGO,IL,60634.0,41.95407306311155,-87.78674347222506
1985225.0,Wee Read Day Care Academy,5624 W MADISON ST ,CHICAGO,IL,60644.0,41.880339700741,-87.7659287270817
1985227.0,BARRIO URBAN TAQUERIA,714 W DIVERSEY PKWY ,CHICAGO,IL,60614.0,41.93286388215189,-87.64724608217888
1985236.0,NUEVO TACO LOCO INCORPORATED,1724-1726 W LAWRENCE AVE ,CHICAGO,IL,60640.0,41.9689589169309,-87.67210280524492
1985237.0,FRIED RICE EXPRESS,7108 W HIGGINS AVE ,CHICAGO,IL,60656.0,41.98080501735688,-87.80502338256187
1985269.0,CHARLIE GROCERY AND MEAT MARKET,1315 E 79TH ST ,CHICAGO,IL,60619.0,41.75131060613037,-87.59240111116749
1985290.0,LESLIE'S PIZZA CORP.,3107 W 71ST ST ,CHICAGO,IL,60629.0,41.76429990022238,-87.70069889807026
1985294.0,JUNIE'S GOOD EATS,6955 W ARCHER AVE ,CHICAGO,IL,60638.0,41.79195780103791,-87.79622365210764
1985299.0,"EL SOUK RESTAURANT, INC",806-808 N STATE ST ,CHICAGO,IL,60610.0,41.89692401629927,-87.62835251591568
1985307.0,SUBWAY,4242 S WENTWORTH AVE ,CHICAGO,IL,60609.0,41.81698453270526,-87.6313645580596
1985321.0,RED BRICK,1938 W IRVING PARK RD ,CHICAGO,IL,60613.0,41.95427796120615,-87.67788273287823
1985322.0,RED BRICK,1938 IRVING PARK RD ,CHICAGO,IL,60613.0,41.95427796120615,-87.67788273287823
1985331.0,ARGO TEA CAFE,233 S WACKER DR ,CHICAGO,IL,60606.0,41.87856015362371,-87.63652387205532
1985348.0,HAMBURGER PLACE,749 S CICERO AVE ,CHICAGO,IL,60644.0,41.87082601444883,-87.74476763884662
1985350.0,SUBWAY,124 E 35TH ST ,CHICAGO,IL,60616.0,41.83116513402594,-87.62210904738643
1985386.0,WABASH MARKET,33 E 59TH ST ,CHICAGO,IL,60637.0,41.78727696375553,-87.62413800317614
1985396.0,MCDONALD'S,405 N WABASH AVE ,CHICAGO,IL,60611.0,41.88946532877157,-87.6265092736345
1985397.0,AFC SUSHI @ JEWEL OSCO#2502,2550 N CLYBOURN ,CHICAGO,IL,60614.0,41.92787172311833,-87.67325881463049
1985404.0,MCDONALD'S,645 N MCCLURG CT ,CHICAGO,IL,60611.0,41.89406651136478,-87.61760751368801
1985411.0,McDonald's,300 N Wells ST ,CHICAGO,IL,60654.0,41.887555910370345,-87.63411765750246
1985416.0,McDonald's,201 N Clark ST BLDG ,CHICAGO,IL,60601.0,41.88577121746171,-87.63082981639084
1985417.0,MC DONALD'S,10 E CHICAGO AVE ,CHICAGO,IL,60611.0,41.896792874374,-87.62778757841652
1985443.0,LAKE POINT MARKET,505 N LAKE SHORE DR ,CHICAGO,IL,60611.0,41.89127929349215,-87.61410753333017
1985450.0,AFC SUSHI @ DOMINICKS #1086,3350 N Western AVE ,CHICAGO,IL,60618.0,41.94274719516372,-87.68835432149632
1985453.0,AFC Sushi @ Dominick's #1695,959 W FULLERTON AVE ,CHICAGO,IL,60614.0,41.925268275703296,-87.65348756413923
1985471.0,Aramark,11555 W TOUHY AVE ,CHICAGO,IL,60666.0,42.00855128257253,-87.91373767453845
1985478.0,Totally Turkey,2621 W 71st ST BLDG ,Chicago,IL,60629.0,41.764491964945975,-87.68911150577853
1985490.0,Belmont Convenient Store,3133 N Milwaukee AVE ,CHICAGO,IL,60618.0,41.937909243475055,-87.72167099288862
1985500.0,See Thru Chinese Kitchen,5249 W Madison ST ,CHICAGO,IL,60644.0,41.8802386325787,-87.75700196989435
1985508.0,STRETCH RUN SPORTING CLUB & GRILLE,540-544 N LA SALLE DR ,CHICAGO,IL,60610.0,41.89198292494329,-87.63273957162016
1985536.0,PHO 888,1137 W ARGYLE ST ,CHICAGO,IL,60640.0,41.97314275888301,-87.65927711419364
1985574.0,Lincolin Norabang Restaurant,5524-5526 N Lincoln AVE BLDG 1st,CHICAGO,IL,60625.0,41.98194878070788,-87.69336920708022
1985586.0,FAME DA LUPO,1463 W LELAND AVE ,CHICAGO,IL,60640.0,41.96697753566298,-87.66663109705497
1985600.0,caffe baci,1709 W WASHINGTON BLVD ,CHICAGO,IL,60612.0,41.88314294811615,-87.66976710838104
1985612.0,ROYAL KEBAB,3051 N CENTRAL AVE ,CHICAGO,IL,60634.0,41.936346391711716,-87.76627386081529
1985615.0,AFC Sushi @ Dominick's # 12,6009 N Broadway ,CHICAGO,IL,60660.0,41.9911817534467,-87.66015508322359
1985616.0,AFC SUSHI @ JEWEL OSCO #2500,1340 S CANAL ST ,CHICAGO,IL,60607.0,41.86452119374353,-87.63930409963562
1985617.0,AFC Sushi @ Dominicks # 2984,6623 N Damen AVE ,CHICAGO,IL,60645.0,42.002223375062094,-87.68012882798132
1985660.0,POPEYE'S FRIED CHICKEN,346 E 95TH ST ,CHICAGO,IL,60619.0,41.72199187253153,-87.61470981207701
1985665.0,BOJONO'S PIZZERIA/HEALTHY KIDS KITCHEN,4185 N CLARENDON AVE ,CHICAGO,IL,60613.0,41.958069460493796,-87.64965541165121
1985666.0,A & H Convenience,205 W Randolph ST ,CHICAGO,IL,60606.0,41.88435919296336,-87.6340799011323
1985681.0,JA' GRILL,1008 W ARMITAGE AVE ,CHICAGO,IL,60614.0,41.91820856763485,-87.65375768752132
1985689.0,KINGS KIDDIE KINGDOM,7400 S GREEN ST ,CHICAGO,IL,60621.0,41.75965343516712,-87.64562947548202
1985711.0,KNOCKBOX  CAFE,1001 N CALIFORNIA AVE ,CHICAGO,IL,60622.0,41.899330918472295,-87.69664492473737
1985715.0,China Fan,7042 S Stony Island AVE ,CHICAGO,IL,60649.0,41.76666398033737,-87.58649109911461
1985724.0,"Cloverhill  Pastry-VEND,",4464 W 44th ST ,CHICAGO,IL,60632.0,41.81426627941673,-87.73601340697145
1985738.0,BEFORE YOU GO,1917 W FULLERTON AVE ,CHICAGO,IL,60614.0,41.92493394586757,-87.67652255682225
1985775.0,CHICKEN SHACK,2517 W 79TH ST ,CHICAGO,IL,60652.0,41.7498828265055,-87.6860234821678
1985776.0,CHICKEN SHACK,11820 S WESTERN AVE ,CHICAGO,IL,60643.0,41.6783249518657,-87.68088292665905
1985844.0,7T,70 E Walton ,CHICAGO,IL,60611.0,41.900090945142495,-87.62572032916066
1985846.0,SUN WAH BAR-B-Q INC CO,5039-5043 N BROADWAY ,CHICAGO,IL,60640.0,41.973850289495886,-87.65965358195697
1985856.0,JOE'S EAT T GO,1864 S BLUE ISLAND AVE ,CHICAGO,IL,60608.0,41.856306651100724,-87.66265894498156
1985925.0,BREZA DELI CATESSEN,4564 N ELSTON AVE ,CHICAGO,IL,60630.0,41.96379703820697,-87.73407785853567
1985926.0,EXPRESS FOOD MART,4200 W MADISON ST ,CHICAGO,IL,60624.0,41.88077600783541,-87.73069838366419
1985943.0,"NADIA FISH & CHICKEN, INC",2704 E 75TH ST ,CHICAGO,IL,60649.0,41.76005986018964,-87.55848986206058
1985958.0,CAFE IL CORTILE,8443-8445 W LAWRENCE AVE ,CHICAGO,IL,60656.0,41.96645317297049,-87.83838525840711
1986020.0,SAN LUIS FREEZE INC,4241 W ARMITAGE AVE ,CHICAGO,IL,60639.0,41.916970725821095,-87.7331182479866
1986022.0,SAN LUIS FREEZE INC,4241 W ARMITAGE AVE ,CHICAGO,IL,60639.0,41.916970725821095,-87.7331182479866
1986023.0,SAN LUIS FREEZE INC,4241 W ARMITAGE AVE ,CHICAGO,IL,60639.0,41.916970725821095,-87.7331182479866
1986024.0,SAN LUIS FREEZE INC,4241 W ARMITAGE AVE ,CHICAGO,IL,60639.0,41.916970725821095,-87.7331182479866
1986032.0,PANNENKOEKEN  CAFE2,2257 W NORTH AVE ,CHICAGO,IL,60647.0,41.91024956670776,-87.68463448701651
1986039.0,DANNY SOCCER CLUB,6310 N WESTERN AVE ,CHICAGO,IL,60659.0,41.99628182982824,-87.6899828490679
1986044.0,HYDE  PARK CONVENIENCE,111 E 51ST ST ,CHICAGO,IL,60615.0,41.80189905551875,-87.62210882249303
1986051.0,DISCOUNT FOOD MARKET INC,715 E 79TH ST BLDG ,CHICAGO,IL,60619.0,41.75114463342156,-87.60700676185634
1986069.0,OCTOPUS FISH & CHICKEN INC.,5058 S HALSTED ST BLDG C,CHICAGO,IL,60609.0,41.80162841617951,-87.645492014632
1986073.0,HAPPY CAKE LA BAGUETTE,5855 W DIVERSEY AVE ,CHICAGO,IL,60639.0,41.93106762600581,-87.77331385638027
1986080.0,INFUSION CAFE,6120 N LINCOLN BLDG ,CHICAGO,IL,60659.0,41.99331338913685,-87.71236686846875
1986094.0,Adys Restaurant,8 -10 S Cicero AVE ,CHICAGO,IL,60644.0,41.880221189737185,-87.74541484716366
1986108.0,LAGNIAPPE-A CREOLE CAJUN JOYNT,55 W RIVERWALK SOUTH ,CHICAGO,IL,60601.0,41.88695199839047,-87.62987459293427
1986122.0,Kids Count Too Daycare,106 W 119TH ST ,CHICAGO,IL,60628.0,41.67810462150491,-87.6254387388808
1986147.0,WOLFGANG PUCK CATERING & EVENTS AT SPERTUS INSTITU,610 S MICHIGAN AVE ,CHICAGO,IL,60605.0,41.8741738481537,-87.6243735741744
1986157.0,Tacos Place's 1,3748 W Division ST ,CHICAGO,IL,60651.0,41.90282626710393,-87.72098093839777
1986166.0,Martha's Tamales,2814 W 59th ST BLDG ,Chicago,IL,60629.0,41.7865020026832,-87.69430070636865
